# Residuals     
# Time          	p               	sigmaxx         	sigmaxy         	sigmayy         	sigmazz         
18.755          	2.10513727e-01	1.14853791e-05	2.70763127e-05	3.03913033e-04	0.00000000e+00
18.76           	5.53666548e-01	1.15957291e-05	2.72312868e-05	2.59344319e-04	0.00000000e+00
18.765          	1.87403697e-01	1.17058316e-05	2.73868796e-05	1.27776904e-04	0.00000000e+00
18.77           	1.54854032e-01	1.18162598e-05	2.75426351e-05	1.89400510e-04	0.00000000e+00
18.775          	2.23556806e-01	1.19271384e-05	2.76998177e-05	1.08686065e-04	0.00000000e+00
18.78           	2.62645299e-01	1.20343942e-05	2.78482236e-05	1.54387604e-04	0.00000000e+00
18.785          	2.49409181e-01	1.21431929e-05	2.80001539e-05	1.11023349e-04	0.00000000e+00
18.79           	1.46059254e-01	1.22528628e-05	2.81546565e-05	1.15689280e-04	0.00000000e+00
18.795          	1.36118397e-01	1.23616591e-05	2.83071318e-05	1.94698870e-04	0.00000000e+00
18.8            	1.16010202e-01	1.24699357e-05	2.84584493e-05	1.17036729e-04	0.00000000e+00
18.805          	1.83571593e-01	1.25778102e-05	2.86088996e-05	1.14643955e-04	0.00000000e+00
18.81           	1.04071200e-01	1.26853213e-05	2.87585794e-05	1.16239589e-04	0.00000000e+00
18.815          	2.11566500e-01	1.27924817e-05	2.89075209e-05	9.82636870e-05	0.00000000e+00
18.82           	1.65816325e-01	1.28992948e-05	2.90557346e-05	1.17013447e-04	0.00000000e+00
18.825          	5.15823507e-01	1.30058310e-05	2.92038377e-05	1.30989695e-04	0.00000000e+00
18.83           	5.36408143e-01	1.31108773e-05	2.93476616e-05	1.73406913e-04	0.00000000e+00
18.835          	7.99778353e-02	1.32177837e-05	2.94964408e-05	1.61494518e-04	0.00000000e+00
18.84           	1.87625409e-01	1.33232008e-05	2.96421276e-05	1.20216795e-04	0.00000000e+00
18.845          	3.44154159e-01	1.34267478e-05	2.97830836e-05	1.01560665e-04	0.00000000e+00
18.85           	1.93961640e-01	1.35309578e-05	2.99257475e-05	1.17160486e-04	0.00000000e+00
18.855          	3.05931093e-01	1.36366155e-05	3.00716212e-05	9.67619604e-05	0.00000000e+00
18.86           	6.08281719e-02	1.37399890e-05	3.02123510e-05	1.00807750e-04	0.00000000e+00
18.865          	2.42318172e-01	1.38460978e-05	3.03599082e-05	1.43634478e-04	0.00000000e+00
18.87           	2.20721187e-01	1.39486550e-05	3.04989863e-05	1.70743308e-04	0.00000000e+00
18.875          	2.68817748e-01	1.40518654e-05	3.06398255e-05	1.90198552e-04	0.00000000e+00
18.88           	1.08317224e-01	1.41545715e-05	3.07795526e-05	2.33089321e-04	0.00000000e+00
18.885          	5.48972894e-01	1.42568703e-05	3.09184176e-05	1.72780728e-04	0.00000000e+00
18.89           	2.05437986e-01	1.43586978e-05	3.10558165e-05	1.36444765e-04	0.00000000e+00
18.895          	1.71766039e-01	1.44603205e-05	3.11936146e-05	1.83421815e-04	0.00000000e+00
18.9            	1.14104140e-01	1.45598797e-05	3.13264224e-05	1.18731493e-04	0.00000000e+00
18.905          	2.22380756e-01	1.46613274e-05	3.14637488e-05	1.35398181e-04	0.00000000e+00
18.91           	5.65802565e-01	1.47608444e-05	3.15966608e-05	1.16100125e-04	0.00000000e+00
18.915          	1.28616146e-01	1.48622503e-05	3.17336612e-05	1.27990236e-04	0.00000000e+00
18.92           	1.42884920e-01	1.49620117e-05	3.18676259e-05	1.20408983e-04	0.00000000e+00
18.925          	1.83011729e-01	1.50597816e-05	3.19973239e-05	1.31407040e-04	0.00000000e+00
18.93           	7.98010380e-02	1.51599200e-05	3.21318423e-05	1.18722046e-04	0.00000000e+00
18.935          	1.50425051e-01	1.52594141e-05	3.22647096e-05	1.43139364e-04	0.00000000e+00
18.94           	1.17126330e-01	1.53558957e-05	3.23919404e-05	1.00656026e-04	0.00000000e+00
18.945          	1.78123385e-01	1.54549171e-05	3.25242225e-05	1.08604124e-04	0.00000000e+00
18.95           	1.08023517e-01	1.55533237e-05	3.26548941e-05	1.13621099e-04	0.00000000e+00
18.955          	1.20432117e-01	1.56504737e-05	3.27840227e-05	1.62655883e-04	0.00000000e+00
18.96           	6.55047214e-02	1.57472228e-05	3.29113560e-05	1.42568285e-04	0.00000000e+00
18.965          	2.80551064e-01	1.58437971e-05	3.30390318e-05	1.44128693e-04	0.00000000e+00
18.97           	2.01019775e-01	1.59403261e-05	3.31655125e-05	2.27757797e-04	0.00000000e+00
18.975          	1.85703500e-01	1.60363459e-05	3.32919395e-05	1.38826341e-04	0.00000000e+00
18.98           	2.37040318e-01	1.61295192e-05	3.34122871e-05	1.08604925e-04	0.00000000e+00
18.985          	1.27563821e-01	1.62242901e-05	3.35356067e-05	1.48365112e-04	0.00000000e+00
18.99           	3.62543314e-01	1.63188765e-05	3.36587983e-05	1.70511677e-04	0.00000000e+00
18.995          	1.73123815e-01	1.64144664e-05	3.37843698e-05	1.05052980e-04	0.00000000e+00
19              	4.76147832e-01	1.65075172e-05	3.39044012e-05	1.36168222e-04	0.00000000e+00
19.005          	1.24077855e-01	1.66003169e-05	3.40244086e-05	2.47490556e-04	0.00000000e+00
19.01           	1.94209221e-01	1.66932621e-05	3.41445485e-05	7.78231123e-05	0.00000000e+00
19.015          	3.73122584e-01	1.67883236e-05	3.42684741e-05	1.07683949e-04	0.00000000e+00
19.02           	4.29767026e-01	1.68834946e-05	3.43932978e-05	1.27807982e-04	0.00000000e+00
19.025          	2.68645280e-01	1.69741659e-05	3.45093096e-05	1.00328402e-04	0.00000000e+00
19.03           	3.31228974e-01	1.70659258e-05	3.46268273e-05	1.23647238e-04	0.00000000e+00
19.035          	1.01478637e-01	1.71553084e-05	3.47392868e-05	1.32191333e-04	0.00000000e+00
19.04           	2.48181023e-01	1.72490305e-05	3.48614412e-05	8.04297014e-05	0.00000000e+00
19.045          	8.31356844e-02	1.73410765e-05	3.49795453e-05	1.06876331e-04	0.00000000e+00
19.05           	2.72049575e-01	1.74313148e-05	3.50945100e-05	9.24703447e-05	0.00000000e+00
19.055          	1.45128978e-01	1.75217082e-05	3.52092489e-05	1.11137125e-04	0.00000000e+00
19.06           	9.30774603e-02	1.76093455e-05	3.53182713e-05	9.88453042e-05	0.00000000e+00
19.065          	7.75128910e-02	1.76959206e-05	3.54256775e-05	1.78561037e-04	0.00000000e+00
19.07           	4.22475440e-01	1.77858951e-05	3.55403069e-05	1.60843262e-04	0.00000000e+00
19.075          	5.40713996e-02	1.78740466e-05	3.56508870e-05	1.65359775e-04	0.00000000e+00
19.08           	1.15217697e-01	1.79600105e-05	3.57573198e-05	1.36413071e-04	0.00000000e+00
19.085          	6.07199470e-02	1.80489383e-05	3.58694317e-05	7.86087668e-05	0.00000000e+00
19.09           	1.01081678e-01	1.81351552e-05	3.59760366e-05	1.00578471e-04	0.00000000e+00
19.095          	1.42212236e-01	1.82211620e-05	3.60827855e-05	1.46561718e-04	0.00000000e+00
19.1            	1.13950428e-01	1.83100265e-05	3.61950282e-05	1.31140278e-04	0.00000000e+00
19.105          	2.34282701e-01	1.83962819e-05	3.63018700e-05	1.20836338e-04	0.00000000e+00
19.11           	8.80538668e-02	1.84800465e-05	3.64040739e-05	1.49206382e-04	0.00000000e+00
19.115          	1.03321994e-01	1.85652884e-05	3.65087711e-05	1.41921383e-04	0.00000000e+00
19.12           	1.19356881e-01	1.86502338e-05	3.66131268e-05	1.02228434e-04	0.00000000e+00
19.125          	3.23672091e-01	1.87348267e-05	3.67168816e-05	1.19840402e-04	0.00000000e+00
19.13           	1.94606544e-01	1.88227723e-05	3.68278185e-05	1.15374208e-04	0.00000000e+00
19.135          	5.30449220e-01	1.89084226e-05	3.69334864e-05	1.28941145e-04	0.00000000e+00
19.14           	3.80112473e-01	1.89881864e-05	3.70275790e-05	1.04366600e-04	0.00000000e+00
19.145          	1.32731235e-01	1.90738394e-05	3.71339546e-05	1.57505248e-04	0.00000000e+00
19.15           	4.83322921e-01	1.91551724e-05	3.72312110e-05	1.40069546e-04	0.00000000e+00
19.155          	3.06636571e-01	1.92371834e-05	3.73305088e-05	1.45091144e-04	0.00000000e+00
19.16           	9.30095438e-02	1.93195955e-05	3.74299020e-05	1.19676266e-04	0.00000000e+00
19.165          	1.40539678e-01	1.94029095e-05	3.75313961e-05	2.23474103e-04	0.00000000e+00
19.17           	1.00466215e-01	1.94824018e-05	3.76250340e-05	1.15682274e-04	0.00000000e+00
19.175          	3.70486815e-01	1.95627881e-05	3.77212099e-05	1.07086313e-04	0.00000000e+00
19.18           	1.24298322e-01	1.96436495e-05	3.78176401e-05	1.50357738e-04	0.00000000e+00
19.185          	1.25199867e-01	1.97232816e-05	3.79122524e-05	2.00057498e-04	0.00000000e+00
19.19           	1.55720126e-01	1.98004769e-05	3.80016200e-05	1.21297130e-04	0.00000000e+00
19.195          	1.77602837e-01	1.98795075e-05	3.80943491e-05	1.22966525e-04	0.00000000e+00
19.2            	9.55146695e-02	1.99622912e-05	3.81951742e-05	1.44257979e-04	0.00000000e+00
19.205          	3.99730320e-01	2.00397522e-05	3.82851362e-05	1.15507567e-04	0.00000000e+00
19.21           	2.61792916e-01	2.01153100e-05	3.83718334e-05	1.13315208e-04	0.00000000e+00
19.215          	1.45704281e-01	2.01945732e-05	3.84659359e-05	8.40220520e-05	0.00000000e+00
19.22           	8.80752062e-02	2.02730276e-05	3.85578337e-05	1.27506875e-04	0.00000000e+00
19.225          	2.67290482e-01	2.03526239e-05	3.86518762e-05	1.01727369e-04	0.00000000e+00
19.23           	8.99791572e-02	2.04254247e-05	3.87330011e-05	1.36127274e-04	0.00000000e+00
19.235          	2.67673487e-01	2.05022052e-05	3.88226690e-05	1.51988080e-04	0.00000000e+00
19.24           	2.25732103e-01	2.05786588e-05	3.89103120e-05	8.37303827e-05	0.00000000e+00
19.245          	1.12495563e-01	2.06520255e-05	3.89928154e-05	9.30634216e-05	0.00000000e+00
19.25           	1.52268678e-01	2.07282356e-05	3.90815172e-05	1.09868640e-04	0.00000000e+00
19.255          	7.65642686e-02	2.08008336e-05	3.91625322e-05	1.30648236e-04	0.00000000e+00
19.26           	2.71481299e-01	2.08744244e-05	3.92455323e-05	1.54288374e-04	0.00000000e+00
19.265          	1.98433334e-01	2.09528714e-05	3.93378823e-05	2.31289313e-04	0.00000000e+00
19.27           	1.12366272e-01	2.10260221e-05	3.94193761e-05	1.24660074e-04	0.00000000e+00
19.275          	1.64798478e-01	2.10966869e-05	3.94969024e-05	2.20021779e-04	0.00000000e+00
19.28           	2.41281371e-01	2.11679992e-05	3.95760947e-05	1.37409053e-04	0.00000000e+00
19.285          	2.47052116e-01	2.12447286e-05	3.96653536e-05	1.24973790e-04	0.00000000e+00
19.29           	2.51656862e-01	2.13162456e-05	3.97438755e-05	2.49637482e-04	0.00000000e+00
19.295          	2.45488486e-01	2.13876802e-05	3.98227054e-05	1.61910154e-04	0.00000000e+00
19.3            	9.38156453e-02	2.14589667e-05	3.99020028e-05	1.50768007e-04	0.00000000e+00
19.305          	8.48325082e-02	2.15272575e-05	3.99750218e-05	1.86823022e-04	0.00000000e+00
19.31           	1.22060093e-01	2.15987706e-05	4.00549736e-05	1.84866440e-04	0.00000000e+00
19.315          	1.55739316e-01	2.16696170e-05	4.01322303e-05	3.07754837e-04	0.00000000e+00
19.32           	1.90899415e-01	2.17396861e-05	4.02091375e-05	1.97871643e-04	0.00000000e+00
19.325          	1.95515071e-01	2.18089203e-05	4.02836903e-05	1.99992767e-04	0.00000000e+00
19.33           	1.23383361e-01	2.18803730e-05	4.03630444e-05	2.56701566e-04	0.00000000e+00
19.335          	4.04997972e-01	2.19446624e-05	4.04288581e-05	2.71017611e-04	0.00000000e+00
19.34           	1.36389741e-01	2.20139662e-05	4.05043945e-05	3.14390708e-04	0.00000000e+00
19.345          	1.21379229e-01	2.20845249e-05	4.05817942e-05	2.33289724e-04	0.00000000e+00
19.35           	1.52734150e-01	2.21503230e-05	4.06507086e-05	2.48295138e-04	0.00000000e+00
19.355          	1.41194078e-01	2.22134626e-05	4.07146689e-05	3.29862510e-04	0.00000000e+00
19.36           	1.38257815e-01	2.22793708e-05	4.07832859e-05	1.83292679e-04	0.00000000e+00
19.365          	1.16802528e-01	2.23452970e-05	4.08522052e-05	2.46177942e-04	0.00000000e+00
19.37           	1.37475220e-01	2.24109669e-05	4.09207514e-05	1.52115010e-04	0.00000000e+00
19.375          	1.26953521e-01	2.24781484e-05	4.09922833e-05	1.24976173e-04	0.00000000e+00
19.38           	1.74532746e-01	2.25470392e-05	4.10667749e-05	1.14840499e-04	0.00000000e+00
19.385          	1.21828721e-01	2.26077148e-05	4.11260988e-05	1.56491860e-04	0.00000000e+00
19.39           	1.78835331e-01	2.26726533e-05	4.11941028e-05	1.71718576e-04	0.00000000e+00
19.395          	9.54709590e-02	2.27365289e-05	4.12590863e-05	1.18849187e-04	0.00000000e+00
19.4            	4.02191192e-01	2.27999697e-05	4.13235257e-05	2.12691893e-04	0.00000000e+00
19.405          	1.53446811e-01	2.28663679e-05	4.13933784e-05	1.29474404e-04	0.00000000e+00
19.41           	7.21070067e-02	2.29301316e-05	4.14584875e-05	1.27022092e-04	0.00000000e+00
19.415          	9.07566701e-02	2.29867818e-05	4.15110033e-05	1.12674678e-04	0.00000000e+00
19.42           	1.30555727e-01	2.30500111e-05	4.15746538e-05	1.46447745e-04	0.00000000e+00
19.425          	9.89006278e-02	2.31114318e-05	4.16364273e-05	1.06771695e-04	0.00000000e+00
19.43           	1.19686688e-01	2.31731571e-05	4.16977900e-05	1.35640031e-04	0.00000000e+00
19.435          	1.57298584e-01	2.32340581e-05	4.17577624e-05	1.82949216e-04	0.00000000e+00
19.44           	2.04636583e-01	2.32970214e-05	4.18212490e-05	2.09151354e-04	0.00000000e+00
19.445          	3.99660768e-01	2.33524125e-05	4.18711383e-05	1.33675900e-04	0.00000000e+00
19.45           	3.01106654e-01	2.34130447e-05	4.19303966e-05	1.51377523e-04	0.00000000e+00
19.455          	5.88112991e-02	2.34699111e-05	4.19833464e-05	1.01105961e-04	0.00000000e+00
19.46           	3.88060419e-01	2.35326462e-05	4.20472970e-05	1.16008847e-04	0.00000000e+00
19.465          	1.56057743e-01	2.35930003e-05	4.21061483e-05	1.87336733e-04	0.00000000e+00
19.47           	7.44350840e-01	2.36487991e-05	4.21566213e-05	1.33887310e-04	0.00000000e+00
19.475          	4.57954057e-01	2.37077999e-05	4.22139219e-05	1.06027701e-04	0.00000000e+00
19.48           	2.79576537e-01	2.37626138e-05	4.22629538e-05	2.93009659e-04	0.00000000e+00
19.485          	2.97704698e-01	2.38187805e-05	4.23151416e-05	1.34865129e-04	0.00000000e+00
19.49           	2.07100860e-01	2.38727991e-05	4.23623594e-05	1.25057070e-04	0.00000000e+00
19.495          	1.21376942e-01	2.39306884e-05	4.24166494e-05	1.10499019e-04	0.00000000e+00
19.5            	1.27355162e-01	2.39869290e-05	4.24683034e-05	1.07202579e-04	0.00000000e+00
19.505          	4.91999338e-02	2.40416716e-05	4.25178221e-05	1.12751582e-04	0.00000000e+00
19.51           	8.05688922e-02	2.40999011e-05	4.25732296e-05	1.34090317e-04	0.00000000e+00
19.515          	2.20707803e-01	2.41547907e-05	4.26230807e-05	7.78534860e-05	0.00000000e+00
19.52           	1.80930305e-01	2.42069667e-05	4.26676659e-05	9.77629581e-05	0.00000000e+00
19.525          	2.68902624e-01	2.42598213e-05	4.27128734e-05	1.83509797e-04	0.00000000e+00
19.53           	1.06698604e-01	2.43157398e-05	4.27642906e-05	7.78592581e-05	0.00000000e+00
19.535          	4.67475126e-01	2.43667707e-05	4.28072262e-05	1.52735993e-04	0.00000000e+00
19.54           	2.23432508e-01	2.44157259e-05	4.28459594e-05	1.13811637e-04	0.00000000e+00
19.545          	4.91475279e-01	2.44688840e-05	4.28930941e-05	1.25961148e-04	0.00000000e+00
19.55           	3.84499006e-01	2.45214552e-05	4.29376894e-05	7.16186459e-05	0.00000000e+00
19.555          	1.04562839e-01	2.45753103e-05	4.29858723e-05	1.23300002e-04	0.00000000e+00
19.56           	3.23065984e-01	2.46248440e-05	4.30253271e-05	1.20597704e-04	0.00000000e+00
19.565          	1.11738590e-01	2.46771790e-05	4.30709110e-05	1.21307043e-04	0.00000000e+00
19.57           	1.68521189e-01	2.47249722e-05	4.31077867e-05	1.67771420e-04	0.00000000e+00
19.575          	7.61642309e-02	2.47741355e-05	4.31478215e-05	1.06660494e-04	0.00000000e+00
19.58           	2.26819760e-01	2.48210525e-05	4.31827815e-05	1.39726433e-04	0.00000000e+00
19.585          	1.70792284e-01	2.48722073e-05	4.32259329e-05	1.28965390e-04	0.00000000e+00
19.59           	1.52262321e-01	2.49215341e-05	4.32657849e-05	1.61182438e-04	0.00000000e+00
19.595          	1.32222138e-01	2.49697905e-05	4.33031178e-05	8.43303162e-05	0.00000000e+00
19.6            	6.32012064e-01	2.50199257e-05	4.33449225e-05	1.67372021e-04	0.00000000e+00
19.605          	4.60894083e-01	2.50688563e-05	4.33838035e-05	1.28953784e-04	0.00000000e+00
19.61           	2.13214281e-01	2.51164127e-05	4.34204512e-05	1.72873929e-04	0.00000000e+00
19.615          	2.89580196e-01	2.51604164e-05	4.34512587e-05	1.91710239e-04	0.00000000e+00
19.62           	9.49400669e-02	2.52086517e-05	4.34890052e-05	1.73707905e-04	0.00000000e+00
19.625          	9.72736438e-02	2.52521619e-05	4.35183335e-05	1.61825984e-04	0.00000000e+00
19.63           	2.29643252e-01	2.52933109e-05	4.35445880e-05	1.30169734e-04	0.00000000e+00
19.635          	1.69915250e-01	2.53400206e-05	4.35804806e-05	1.48957807e-04	0.00000000e+00
19.64           	5.61586870e-01	2.53858086e-05	4.36133665e-05	1.30370040e-04	0.00000000e+00
19.645          	1.37546960e-01	2.54335636e-05	4.36505901e-05	1.49516132e-04	0.00000000e+00
19.65           	1.69789036e-01	2.54720000e-05	4.36720443e-05	1.43151497e-04	0.00000000e+00
19.655          	4.06629520e-01	2.55175348e-05	4.37054475e-05	1.41115295e-04	0.00000000e+00
19.66           	1.25494135e-01	2.55606509e-05	4.37350921e-05	1.66974711e-04	0.00000000e+00
19.665          	1.37888202e-01	2.56070377e-05	4.37693652e-05	1.02294707e-04	0.00000000e+00
19.67           	2.75962735e-01	2.56477638e-05	4.37945509e-05	1.67838987e-04	0.00000000e+00
19.675          	1.68721166e-01	2.56883003e-05	4.38191792e-05	1.35637400e-04	0.00000000e+00
19.68           	9.44137464e-02	2.57301950e-05	4.38458378e-05	9.51563968e-05	0.00000000e+00
19.685          	1.28216264e-01	2.57715442e-05	4.38719008e-05	1.74809867e-04	0.00000000e+00
19.69           	1.33165407e-01	2.58118959e-05	4.38974400e-05	1.40213943e-04	0.00000000e+00
19.695          	2.78771807e-01	2.58529628e-05	4.39231097e-05	1.76700561e-04	0.00000000e+00
19.7            	1.25986768e-01	2.58894080e-05	4.39410482e-05	1.51046188e-04	0.00000000e+00
19.705          	6.34701388e-02	2.59346934e-05	4.39737075e-05	1.93402090e-04	0.00000000e+00
19.71           	1.08764376e-01	2.59751538e-05	4.39987850e-05	3.24625186e-04	0.00000000e+00
19.715          	1.59136142e-01	2.60115531e-05	4.40170178e-05	1.04910494e-04	0.00000000e+00
19.72           	4.15906051e-01	2.60522224e-05	4.40420028e-05	1.62423849e-04	0.00000000e+00
19.725          	1.33771893e-01	2.60887133e-05	4.40592060e-05	1.83016497e-04	0.00000000e+00
19.73           	1.48486895e-01	2.61259715e-05	4.40782964e-05	1.18918356e-04	0.00000000e+00
19.735          	2.56541923e-01	2.61626598e-05	4.40976897e-05	9.49428619e-05	0.00000000e+00
19.74           	1.27667132e-01	2.62000145e-05	4.41165147e-05	1.43257540e-04	0.00000000e+00
19.745          	2.81563451e-01	2.62392001e-05	4.41397296e-05	2.07256307e-04	0.00000000e+00
19.75           	1.57261826e-01	2.62731618e-05	4.41534013e-05	1.20953999e-04	0.00000000e+00
19.755          	1.52230979e-01	2.63122169e-05	4.41757302e-05	1.24178200e-04	0.00000000e+00
19.76           	1.80724648e-01	2.63458160e-05	4.41892262e-05	2.61328931e-04	0.00000000e+00
19.765          	1.14190623e-01	2.63763927e-05	4.41975836e-05	2.23930529e-04	0.00000000e+00
19.77           	2.85191815e-01	2.64133770e-05	4.42159502e-05	1.11405412e-04	0.00000000e+00
19.775          	9.06706846e-02	2.64479428e-05	4.42317596e-05	1.08199041e-04	0.00000000e+00
19.78           	1.91938354e-01	2.64857596e-05	4.42517589e-05	1.59596138e-04	0.00000000e+00
19.785          	2.17735671e-01	2.65167017e-05	4.42605837e-05	6.15985941e-05	0.00000000e+00
19.79           	1.39651083e-01	2.65500169e-05	4.42736551e-05	9.38555913e-05	0.00000000e+00
19.795          	1.35185083e-01	2.65859212e-05	4.42906763e-05	2.27603007e-04	0.00000000e+00
19.8            	1.28636057e-01	2.66162122e-05	4.42980977e-05	1.55941905e-04	0.00000000e+00
19.805          	2.11360784e-01	2.66508171e-05	4.43133916e-05	2.10622652e-04	0.00000000e+00
19.81           	8.34456207e-02	2.66803680e-05	4.43203878e-05	1.00927490e-04	0.00000000e+00
19.815          	4.73124105e-01	2.67077823e-05	4.43232624e-05	1.56826774e-04	0.00000000e+00
19.82           	1.12877394e-01	2.67404814e-05	4.43348628e-05	1.19134202e-04	0.00000000e+00
19.825          	1.77431791e-01	2.67748885e-05	4.43499005e-05	1.35401903e-04	0.00000000e+00
19.83           	3.20595257e-01	2.68023892e-05	4.43533713e-05	1.93283234e-04	0.00000000e+00
19.835          	1.12690005e-01	2.68353443e-05	4.43657416e-05	1.70578464e-04	0.00000000e+00
19.84           	1.77389646e-01	2.68658638e-05	4.43740842e-05	1.99774154e-04	0.00000000e+00
19.845          	5.92812755e-02	2.68890192e-05	4.43701622e-05	1.91981438e-04	0.00000000e+00
19.85           	1.69167251e-01	2.69220779e-05	4.43828153e-05	2.17791417e-04	0.00000000e+00
19.855          	1.21314858e-01	2.69478559e-05	4.43834632e-05	2.55794566e-04	0.00000000e+00
19.86           	1.18202574e-01	2.69759563e-05	4.43881142e-05	3.42007245e-04	0.00000000e+00
19.865          	1.60967643e-01	2.69995834e-05	4.43853219e-05	2.46744836e-04	0.00000000e+00
19.87           	1.53933055e-01	2.70287671e-05	4.43919830e-05	1.41940187e-04	0.00000000e+00
19.875          	1.91905166e-01	2.70568364e-05	4.43954756e-05	2.01404504e-04	0.00000000e+00
19.88           	6.69454588e-02	2.70799043e-05	4.43920801e-05	2.21850571e-04	0.00000000e+00
19.885          	2.57061035e-01	2.71087312e-05	4.43972081e-05	1.86294763e-04	0.00000000e+00
19.89           	1.09940405e-01	2.71315389e-05	4.43935473e-05	2.18793853e-04	0.00000000e+00
19.895          	1.03043194e-01	2.71597910e-05	4.43977937e-05	2.11837355e-04	0.00000000e+00
19.9            	1.21521299e-01	2.71890365e-05	4.44043779e-05	1.45211053e-04	0.00000000e+00
19.905          	1.23949567e-01	2.72110263e-05	4.43990283e-05	1.55229195e-04	0.00000000e+00
19.91           	2.64990628e-01	2.72377132e-05	4.44016546e-05	1.51677648e-04	0.00000000e+00
19.915          	1.21885807e-01	2.72591261e-05	4.43950397e-05	1.55544040e-04	0.00000000e+00
19.92           	1.78915439e-01	2.72787460e-05	4.43859568e-05	1.84816600e-04	0.00000000e+00
19.925          	1.73723801e-01	2.73046929e-05	4.43870208e-05	1.93068549e-04	0.00000000e+00
19.93           	1.35213059e-01	2.73315139e-05	4.43892383e-05	1.92149710e-04	0.00000000e+00
19.935          	2.05305120e-01	2.73514110e-05	4.43810694e-05	2.86166103e-04	0.00000000e+00
19.94           	4.98584912e-01	2.73701026e-05	4.43697707e-05	3.39043442e-04	0.00000000e+00
19.945          	1.25959665e-01	2.73930096e-05	4.43659056e-05	3.57516749e-04	0.00000000e+00
19.95           	7.93579311e-02	2.74149520e-05	4.43611408e-05	2.32833227e-04	0.00000000e+00
19.955          	1.40111045e-01	2.74369151e-05	4.43555765e-05	3.79950376e-04	0.00000000e+00
19.96           	9.38879453e-02	2.74578560e-05	4.43485162e-05	2.40181754e-04	0.00000000e+00
19.965          	2.20871118e-01	2.74748777e-05	4.43348217e-05	1.97622596e-04	0.00000000e+00
19.97           	3.86109345e-01	2.74960200e-05	4.43282372e-05	2.11363212e-04	0.00000000e+00
19.975          	1.91036414e-01	2.75159612e-05	4.43197020e-05	1.93770662e-04	0.00000000e+00
19.98           	1.37050292e-01	2.75321299e-05	4.43053624e-05	2.46159754e-04	0.00000000e+00
19.985          	2.34097808e-01	2.75530549e-05	4.42982629e-05	3.06325217e-04	0.00000000e+00
19.99           	3.86672792e-01	2.75729794e-05	4.42892491e-05	1.77605999e-04	0.00000000e+00
19.995          	1.27969497e-01	2.75907593e-05	4.42775480e-05	2.04648978e-04	0.00000000e+00
20              	1.55001028e-01	2.76093513e-05	4.42671915e-05	1.84364956e-04	0.00000000e+00
20.005          	9.89034689e-02	2.76293472e-05	4.42590602e-05	2.72750479e-04	0.00000000e+00
20.01           	1.52364340e-01	2.76415116e-05	4.42376882e-05	2.05735558e-04	0.00000000e+00
20.015          	1.57629930e-01	2.76591098e-05	4.42261397e-05	2.15664019e-04	0.00000000e+00
20.02           	4.12342821e-01	2.76764939e-05	4.42134044e-05	1.95092579e-04	0.00000000e+00
20.025          	7.91026119e-02	2.76959111e-05	4.42038013e-05	2.85366013e-04	0.00000000e+00
20.03           	1.37692071e-01	2.77061225e-05	4.41796298e-05	2.17567774e-04	0.00000000e+00
20.035          	3.93627639e-01	2.77260534e-05	4.41712384e-05	3.33825354e-04	0.00000000e+00
20.04           	2.13068694e-01	2.77393212e-05	4.41524712e-05	2.14229358e-04	0.00000000e+00
20.045          	1.27644938e-01	2.77522725e-05	4.41328372e-05	2.19393893e-04	0.00000000e+00
20.05           	2.42493810e-01	2.77668989e-05	4.41161714e-05	3.30401705e-04	0.00000000e+00
20.055          	4.21389142e-01	2.77766839e-05	4.40917820e-05	2.44066807e-04	0.00000000e+00
20.06           	2.18836391e-01	2.77895771e-05	4.40718658e-05	2.18704317e-04	0.00000000e+00
20.065          	1.29637946e-01	2.78048257e-05	4.40561232e-05	2.53260350e-04	0.00000000e+00
20.07           	1.21876514e-01	2.78182655e-05	4.40374981e-05	2.60144015e-04	0.00000000e+00
20.075          	1.35978315e-01	2.78308667e-05	4.40175502e-05	2.38377226e-04	0.00000000e+00
20.08           	1.53354771e-01	2.78397855e-05	4.39920594e-05	2.36662498e-04	0.00000000e+00
20.085          	7.19144713e-02	2.78543724e-05	4.39746917e-05	2.63809095e-04	0.00000000e+00
20.09           	7.00848028e-02	2.78668526e-05	4.39550254e-05	2.90552277e-04	0.00000000e+00
20.095          	1.13916105e-01	2.78805737e-05	4.39371974e-05	2.25027812e-04	0.00000000e+00
20.1            	1.39669799e-01	2.78863344e-05	4.39061130e-05	2.38127678e-04	0.00000000e+00
20.105          	1.11881563e-01	2.78981580e-05	4.38846326e-05	3.15553062e-04	0.00000000e+00
20.11           	1.95907038e-01	2.79119654e-05	4.38669093e-05	3.59373247e-04	0.00000000e+00
20.115          	1.40799877e-01	2.79194332e-05	4.38387124e-05	3.59143860e-04	0.00000000e+00
20.12           	3.39753310e-01	2.79279555e-05	4.38123908e-05	2.98858490e-04	0.00000000e+00
20.125          	7.01953040e-02	2.79365913e-05	4.37863339e-05	2.89228563e-04	0.00000000e+00
20.13           	1.38697016e-01	2.79450320e-05	4.37600128e-05	2.36468791e-04	0.00000000e+00
20.135          	1.30149283e-01	2.79523808e-05	4.37324290e-05	2.66214614e-04	0.00000000e+00
20.14           	1.56997435e-01	2.79607277e-05	4.37057315e-05	2.42349213e-04	0.00000000e+00
20.145          	1.18925027e-01	2.79717640e-05	4.36837954e-05	2.55958440e-04	0.00000000e+00
