X,Y,Z,p,U_0,U_1,U_2
0.306354,0.313157,0.0297444,0.0,0.0,0.0,0.0
0.304507,0.315262,0.0278521,0.0,0.0,0.0,0.0
0.304672,0.323218,0.0279064,0.0,0.0,0.0,0.0
0.304742,0.320735,0.0270849,0.0,0.0,0.0,0.0
0.303145,0.320997,0.0275218,0.0,0.0,0.0,0.0
0.303132,0.322171,0.0277464,0.0,0.0,0.0,0.0
0.303143,0.323187,0.02803,0.0,0.0,0.0,0.0
0.310784,0.31306,0.0334665,0.0,0.0,0.0,0.0
0.310849,0.315023,0.033725,0.0,0.0,0.0,0.0
0.311241,0.314911,0.0345029,0.0,0.0,0.0,0.0
0.311384,0.312986,0.0341105,0.0,0.0,0.0,0.0
0.311403,0.30918,0.0338643,0.0,0.0,0.0,0.0
0.311142,0.311103,0.0343945,0.0,0.0,0.0,0.0
0.31268,0.311129,0.0349966,0.0,0.0,0.0,0.0
0.31263,0.309187,0.0349847,0.0,0.0,0.0,0.0
0.300885,0.3209,0.0354166,0.0,0.0,0.0,0.0
0.301423,0.322869,0.0353397,0.0,0.0,0.0,0.0
0.301033,0.322899,0.0347717,0.0,0.0,0.0,0.0
0.300792,0.321463,0.0348819,0.0,0.0,0.0,0.0
0.313345,0.324745,0.0347662,0.0,0.0,0.0,0.0
0.313267,0.32279,0.0347187,0.0,0.0,0.0,0.0
0.313082,0.322784,0.0335827,0.0,0.0,0.0,0.0
0.313151,0.324742,0.0335955,0.0,0.0,0.0,0.0
0.312728,0.320841,0.034506,0.0,0.0,0.0,0.0
0.312799,0.320833,0.0336501,0.0,0.0,0.0,0.0
0.313142,0.332702,0.034658,0.0,0.0,0.0,0.0
0.313397,0.330658,0.0347685,0.0,0.0,0.0,0.0
0.31305,0.330644,0.0336329,0.0,0.0,0.0,0.0
0.31302,0.332627,0.0336193,0.0,0.0,0.0,0.0
0.313199,0.328633,0.0326459,0.0,0.0,0.0,0.0
0.312747,0.330619,0.0328431,0.0,0.0,0.0,0.0
0.313898,0.328662,0.0336507,0.0,0.0,0.0,0.0
0.313287,0.32866,0.0347545,0.0,0.0,0.0,0.0
0.31331,0.326574,0.0335799,0.0,0.0,0.0,0.0
0.312816,0.326706,0.0327693,0.0,0.0,0.0,0.0
0.313403,0.326688,0.034759,0.0,0.0,0.0,0.0
0.311034,0.335052,0.0322294,0.0,0.0,0.0,0.0
0.310946,0.333984,0.0318658,0.0,0.0,0.0,0.0
0.309448,0.334347,0.0318646,0.0,0.0,0.0,0.0
0.309403,0.335008,0.0323774,0.0,0.0,0.0,0.0
0.221567,0.202655,0.0407653,0.0,0.0,0.0,0.0
0.223491,0.202662,0.0408023,0.0,0.0,0.0,0.0
0.271858,0.207169,0.0377492,0.0,0.0,0.0,0.0
0.270859,0.207407,0.0380105,0.0,0.0,0.0,0.0
0.270606,0.208572,0.0377103,0.0,0.0,0.0,0.0
0.271861,0.208375,0.0378291,0.0,0.0,0.0,0.0
0.274566,0.202895,0.0422575,0.0,0.0,0.0,0.0
0.275109,0.202938,0.0417078,0.0,0.0,0.0,0.0
0.275099,0.202918,0.0399171,0.0,0.0,0.0,0.0
0.271751,0.212332,0.0376402,0.0,0.0,0.0,0.0
0.270338,0.212448,0.0376086,0.0,0.0,0.0,0.0
0.270241,0.214361,0.0371006,0.0,0.0,0.0,0.0
0.272197,0.214327,0.0379237,0.0,0.0,0.0,0.0
0.272274,0.212874,0.0378697,0.0,0.0,0.0,0.0
0.26882,0.212521,0.0376517,0.0,0.0,0.0,0.0
