X,Y,Z,p,U_0,U_1,U_2
0.243706,0.208467,0.0540891,0.0,0.0,0.0,0.0
0.237476,0.216245,0.0540596,0.0,0.0,0.0,0.0
0.237513,0.208518,0.0571381,0.0,0.0,0.0,-0.0
0.256274,0.208473,0.0539701,0.0,0.0,0.0,0.0
0.250026,0.216284,0.0539791,0.0,0.0,0.0,0.0
0.250019,0.208479,0.0569544,0.0,0.0,0.0,0.0
0.268775,0.208457,0.0539556,0.0,0.0,0.0,0.0
0.262491,0.21625,0.0539336,0.0,0.0,0.0,0.0
0.262475,0.208475,0.056942,0.0,0.0,0.0,0.0
0.281282,0.208306,0.0538453,0.0,0.0,0.0,0.0
0.275052,0.21622,0.0538228,0.0,0.0,0.0,0.0
0.275001,0.208473,0.0571809,0.0,0.0,0.0,0.0
0.287546,0.216172,0.0539028,0.0,0.0,0.0,0.0
0.287381,0.209228,0.0569034,0.0,0.0,0.0,0.0
0.231224,0.224035,0.0542585,0.0,0.0,0.0,0.0
0.243746,0.224056,0.0539304,0.0,0.0,0.0,0.0
0.237468,0.231805,0.0542104,0.0,0.0,0.0,0.0
0.256267,0.224018,0.0539545,0.0,0.0,0.0,0.0
0.249995,0.231816,0.0539544,0.0,0.0,0.0,0.0
0.250096,0.224095,0.0569126,0.0,0.0,0.0,0.0
0.268761,0.224015,0.053972,0.0,0.0,0.0,0.0
0.262505,0.231772,0.0538957,0.0,0.0,0.0,0.0
0.26248,0.224003,0.0572563,0.0,0.0,0.0,0.0
0.281265,0.223997,0.053588,0.0,0.0,0.0,0.0
0.275006,0.231742,0.05362,0.0,1e-45,1e-45,1e-45
0.274997,0.224026,0.0570101,0.0,0.0,0.0,0.0
0.293741,0.224001,0.0539149,0.0,0.0,0.0,0.0
0.287553,0.231793,0.0539016,0.0,0.0,0.0,0.0
0.287486,0.224008,0.0569058,0.0,0.0,1e-45,0.0
0.300201,0.223807,0.0571687,0.0,-0.0,4e-45,3e-45
0.25626,0.238801,0.0540683,0.0,0.0,0.0,0.0
0.268752,0.239354,0.0539331,0.0,0.0,0.0,0.0
0.262526,0.238821,0.05702,0.0,0.0,0.0,0.0
0.281254,0.239232,0.0539043,0.0,0.0,0.0,0.0
0.274988,0.239505,0.0569764,0.0,1.791e-42,1.893e-42,7.47e-43
0.293743,0.239467,0.0539092,0.0,0.0,0.0,0.0
0.287493,0.239455,0.0570156,0.0,6.9817e-41,1.99685e-40,-3.721e-41
0.299994,0.239506,0.0570371,0.0,-4.4114e-41,6.3104e-40,-6.987e-41
0.311902,0.24799,0.0539914,0.0,-1.17133e-39,1.644803e-39,3.455385e-39
0.312721,0.239327,0.0570928,0.0,-2.7767e-41,3.6413e-41,4.1386e-41
0.287444,0.255108,0.056904,0.0,1.3025948e-35,2.914469e-35,2.8263295e-35
0.306302,0.254974,0.0539225,0.0,0.0,0.0,0.0
0.300018,0.255055,0.0571877,0.0,5.167774e-36,8.1577196e-35,1.1131245e-34
0.312528,0.262462,0.0539197,0.0,0.0,0.0,0.0
0.312513,0.255065,0.0569331,0.0,-1.8227314e-36,1.3201501e-36,6.861305e-36
0.306286,0.270503,0.0540346,0.0,-2.6364234e-30,1.169487e-29,-6.5525694e-31
0.299996,0.278262,0.0540164,0.0,7.1575785e-28,4.7042414e-27,-6.998567e-27
0.318465,0.270149,0.0540365,0.0,-7.5087824e-33,6.806692e-33,1.37128625e-33
0.3125,0.278683,0.0544155,0.0,-1.5252536e-29,1.547727e-29,-3.1549913e-29
0.294094,0.286696,0.054479,0.0,1.708611e-26,2.5905696e-26,-7.60975e-26
0.306277,0.285995,0.0539181,0.0,0.0,0.0,0.0
0.250075,0.216392,0.0599677,0.0,0.0,0.0,0.0
0.275061,0.216398,0.0599673,0.0,0.0,0.0,0.0
0.281199,0.223897,0.0599353,0.0,0.0,0.0,0.0
0.293749,0.239497,0.0599636,0.0,7.1909e-41,4.89443e-40,-1.85365e-40
0.287502,0.24724,0.059967,0.0,2.404203e-38,5.2951807e-38,6.205102e-39
0.305741,0.239513,0.0600249,0.0,-6.2215e-41,1.43776e-40,1.4595e-41
0.299927,0.247113,0.0599746,0.0,5.69308e-39,7.8674114e-38,1.0273959e-37
0.25615,0.26279,0.00587291,0.0,3.3146634,-0.07003167,0.5263743
0.262546,0.262683,0.00907013,0.0,-2.4517128,0.073405154,-0.20969747
0.256124,0.270586,0.00885295,0.0,3.3927827,0.5249142,-0.23331037
0.268396,0.269771,0.00861647,0.0,0.4,0.0,0.0
0.2625,0.278392,0.00868343,0.0,0.574436,0.09482286,-0.20387799
0.255789,0.278607,0.0119245,0.0,0.0,0.0,0.0
0.26883,0.278288,0.0117777,0.0,-0.13286641,-0.004062761,-0.0125830015
0.255506,0.269957,0.0155781,0.0,0.0,0.0,0.0
0.26909,0.270062,0.0152077,0.0,-0.11060574,0.0030652434,-0.014981404
0.262266,0.278466,0.0150724,0.0,-0.067546874,0.030640438,0.007973906
0.27568,0.278173,0.0148151,0.0,0.0,0.0,0.0
0.26859,0.286511,0.0147847,0.0,-0.003870754,-0.00040112095,-0.00040387214
0.26875,0.278222,0.0181607,0.0,-0.04298413,-0.00038102968,-0.0070251497
0.268794,0.27112,0.0210664,0.0,0.0,0.0,0.0
0.275121,0.278122,0.0209802,0.0,-0.0024381368,-0.0001213421,-0.0010886717
0.268931,0.285771,0.020881,0.0,0.0,0.0,0.0
0.2814,0.285928,0.0208007,0.0,-8.802344e-05,-2.3796734e-05,-2.842466e-05
0.287463,0.293498,0.0206878,0.0,0.0,0.0,0.0
0.28118,0.29381,0.0239854,0.0,-9.951839e-07,-1.1347993e-06,-6.705574e-07
0.29345,0.293728,0.0238422,0.0,0.0,0.0,0.0
0.2876,0.293678,0.0266893,0.0,0.0,0.0,0.0
0.299684,0.294564,0.0269167,0.0,0.0,0.0,0.0
0.29368,0.30151,0.0271317,0.0,-4.8840104e-10,-4.5051352e-10,-2.5180175e-10
0.300126,0.309269,0.026765,0.0,-8.351695e-13,-8.1464913e-13,-1.7741926e-13
0.306258,0.32478,0.0298389,0.0,-1.11050776e-17,-1.5834922e-17,-4.0780898e-18
0.306286,0.316949,0.0329065,0.0,-6.4209296e-16,-6.132348e-16,-6.2076075e-16
0.306116,0.309009,0.0358952,0.0,-3.3033771e-16,-9.063296e-17,-5.674539e-16
0.312638,0.324747,0.0328833,0.0,0.0,0.0,0.0
0.306162,0.332947,0.032785,0.0,0.0,0.0,0.0
0.306089,0.324841,0.0360579,0.0,-9.323017e-18,-1.3404897e-17,-1.5407139e-17
0.231236,0.185852,0.0418128,0.0,0.0,0.0,0.0
0.24374,0.192983,0.0388079,0.0,0.0,0.0,0.0
0.243756,0.18565,0.0417554,0.0,0.0,0.0,0.0
