X,Y,Z,U_x,U_y,U_z,U_mag,p
0.301584,0.260822,0.0556229,0.0,0.0,0.0,0.09342735647701908,0.0
0.299996,0.260759,0.0548979,0.0,0.0,0.0,0.09342735647701908,0.0
0.301535,0.262344,0.0546377,0.0,0.0,0.0,0.09342735647701908,0.0
0.303141,0.256966,0.0563007,0.0,0.0,0.0,0.09342735647701908,0.0
0.301582,0.258901,0.0563411,0.0,0.0,0.0,0.09342735647701908,0.0
0.301601,0.25504,0.0564289,0.0,0.0,0.0,0.09342735647701908,0.0
0.30002,0.256942,0.0564023,0.0,0.0,0.0,0.09342735647701908,0.0
0.302108,0.257642,0.0577163,0.0,0.0,0.0,0.09342735647701908,0.0
0.304787,0.260837,0.053868,0.0,0.0,0.0,0.09342735647701908,0.0
0.306256,0.26081,0.0546657,0.0,0.0,0.0,0.09342735647701908,0.0
0.304682,0.262721,0.0546231,0.0,0.0,0.0,0.09342735647701908,0.0
0.304697,0.255009,0.0562369,0.0,0.0,0.0,0.09342735647701908,0.0
0.30627,0.256996,0.0562998,0.0,0.0,0.0,0.09342735647701908,0.0
0.304625,0.256923,0.0569211,0.0,0.0,0.0,0.09342735647701908,0.0
0.300001,0.260817,0.0562656,0.0,0.0,0.0,0.09342735647701908,0.0
0.302009,0.263265,0.0563047,0.0,0.0,0.0,0.09342735647701908,0.0
0.301536,0.260812,0.0569612,0.0,0.0,0.0,0.09342735647701908,0.0
0.317065,0.260708,0.0559617,0.0,0.0,0.0,0.09342735647701908,0.0
0.31718,0.258885,0.0546842,0.0,0.0,0.0,0.09342735647701908,0.0
0.317453,0.257416,0.0558646,0.0,0.0,0.0,0.09342735647701908,0.0
0.317057,0.257552,0.0538588,0.0,0.0,0.0,0.09342735647701908,0.0
0.31716,0.254917,0.0548698,0.0,0.0,0.0,0.09342735647701908,0.0
0.31851,0.256946,0.0544421,0.0,0.0,0.0,0.09342735647701908,0.0
0.315639,0.260834,0.0548905,0.0,0.0,0.0,0.09342735647701908,0.0
0.3144,0.260768,0.0559267,0.0,0.0,0.0,0.09342735647701908,0.0
0.314049,0.260726,0.0538967,0.0,0.0,0.0,0.09342735647701908,0.0
0.312504,0.260823,0.0546975,0.0,0.0,0.0,0.09342735647701908,0.0
0.314139,0.263199,0.0550473,0.0,0.0,0.0,0.09342735647701908,0.0
0.315644,0.257327,0.0567874,0.0,0.0,0.0,0.09342735647701908,0.0
0.313973,0.258782,0.0560702,0.0,0.0,0.0,0.09342735647701908,0.0
0.314075,0.25504,0.0563412,0.0,0.0,0.0,0.09342735647701908,0.0
0.312506,0.25696,0.056341,0.0,0.0,0.0,0.09342735647701908,0.0
0.314032,0.256823,0.0569714,0.0,0.0,0.0,0.09342735647701908,0.0
0.317041,0.260747,0.0539213,0.0,0.0,0.0,0.09342735647701908,0.0
0.318908,0.26074,0.0547697,0.0,0.0,0.0,0.09342735647701908,0.0
0.317109,0.263066,0.0550211,0.0,0.0,0.0,0.09342735647701908,0.0
0.317626,0.255566,0.0568172,0.0,0.0,0.0,0.09342735647701908,0.0
0.312374,0.260668,0.0559705,0.0,0.0,0.0,0.09342735647701908,0.0
0.291931,0.276319,0.0557887,0.0,0.0,0.0,0.09342735647701908,0.0
0.292463,0.274299,0.0559227,0.0,0.0,0.0,0.09342735647701908,0.0
0.29391,0.276279,0.0559426,0.0,0.0,0.0,0.09342735647701908,0.0
0.291765,0.274291,0.054507,0.0,0.0,0.0,0.09342735647701908,0.0
0.292124,0.272502,0.0556134,0.0,0.0,0.0,0.09342735647701908,0.0
0.292323,0.270512,0.0549134,0.0,0.0,0.0,0.09342735647701908,0.0
0.293285,0.271921,0.0542879,0.0,0.0,0.0,0.09342735647701908,0.0
0.290962,0.272409,0.0565911,0.0,0.0,0.0,0.09342735647701908,0.0
0.2935,0.276197,0.0545422,0.0,0.0,0.0,0.09342735647701908,0.0
0.291792,0.278082,0.0543217,0.0,0.0,0.0,0.09342735647701908,0.0
0.292101,0.270552,0.0562944,0.0,0.0,0.0,0.09342735647701908,0.0
0.293892,0.272963,0.056559,0.0,0.0,0.0,0.09342735647701908,0.0
0.304682,0.274376,0.0549317,0.0,0.0,0.0,0.09342735647701908,0.0
0.304563,0.272276,0.0550498,0.0,0.0,0.0,0.09342735647701908,0.0
0.3047,0.272427,0.0539607,0.0,0.0,0.0,0.09342735647701908,0.0
0.304745,0.270537,0.0548763,0.0,0.0,0.0,0.09342735647701908,0.0
0.306272,0.272413,0.054924,0.0,0.0,0.0,0.09342735647701908,0.0
0.303194,0.27644,0.0549151,0.0,0.0,0.0,0.09342735647701908,0.0
0.301563,0.276318,0.0539934,0.0,0.0,0.0,0.09342735647701908,0.0
0.300482,0.276903,0.0550723,0.0,0.0,0.0,0.09342735647701908,0.0
0.301627,0.27833,0.0549099,0.0,0.0,0.0,0.09342735647701908,0.0
0.301387,0.274142,0.0559517,0.0,0.0,0.0,0.09342735647701908,0.0
0.30154,0.270475,0.0559254,0.0,0.0,0.0,0.09342735647701908,0.0
0.299997,0.272413,0.0559258,0.0,0.0,0.0,0.09342735647701908,0.0
0.304712,0.276337,0.0541771,0.0,0.0,0.0,0.09342735647701908,0.0
0.306268,0.276326,0.0549142,0.0,0.0,0.0,0.09342735647701908,0.0
0.304698,0.27826,0.0549144,0.0,0.0,0.0,0.09342735647701908,0.0
0.299819,0.276075,0.055986,0.0,0.0,0.0,0.09342735647701908,0.0
0.314012,0.280178,0.053927,0.0,0.0,0.0,0.09342735647701908,0.0
0.29213,0.288243,0.0539901,0.0,0.0,0.0,0.09342735647701908,0.0
0.292132,0.285848,0.0548848,0.0,0.0,0.0,0.09342735647701908,0.0
0.289578,0.291623,0.0539945,0.0,0.0,0.0,0.09342735647701908,0.0
0.292185,0.291654,0.0539186,0.0,0.0,0.0,0.09342735647701908,0.0
0.304692,0.287839,0.0539187,0.0,0.0,0.0,0.09342735647701908,0.0
0.24226,0.21114,0.0599639,0.0,0.0,0.0,0.09342735647701908,0.0
0.242309,0.214323,0.0599572,0.0,0.0,0.0,0.09342735647701908,0.0
0.251609,0.214458,0.0599068,0.0,0.0,0.0,0.09342735647701908,0.0
0.254116,0.214398,0.0599437,0.0,0.0,0.0,0.09342735647701908,0.0
0.276608,0.214437,0.0599845,0.0,0.0,0.0,0.09342735647701908,0.0
0.279692,0.214507,0.0599399,0.0,0.0,0.0,0.09342735647701908,0.0
0.279591,0.225245,0.0599471,0.0,0.0,0.0,0.09342735647701908,0.0
0.292187,0.241437,0.0599647,0.0,0.0,0.0,0.09342735647701908,0.0
0.289064,0.245317,0.0599672,0.0,0.0,0.0,0.09342735647701908,0.0
0.292189,0.245317,0.0599672,0.0,0.0,0.0,0.09342735647701908,0.0
0.304539,0.241431,0.0600015,0.0,0.0,0.0,0.09342735647701908,0.0
0.301524,0.245265,0.0599688,0.0,0.0,0.0,0.09342735647701908,0.0
0.304515,0.245099,0.0598513,0.0,0.0,0.0,0.09342735647701908,0.0
0.256722,0.245979,0.00354007,0.0,0.0,0.0,0.09342735647701908,0.0
0.254705,0.247799,0.00346203,0.0,0.0,0.0,0.09342735647701908,0.0
0.256758,0.246,0.0054141,0.0,0.0,0.0,0.09342735647701908,0.0
0.254663,0.24777,0.00543395,0.0,0.0,0.0,0.09342735647701908,0.0
0.259348,0.24541,0.00353838,0.0,0.0,0.0,0.09342735647701908,0.0
0.257587,0.245056,0.00464372,0.0,0.0,0.0,0.09342735647701908,0.0
0.257851,0.247374,0.0035155,0.0,0.0,0.0,0.09342735647701908,0.0
0.261008,0.244113,0.0035418,0.0,0.0,0.0,0.09342735647701908,0.0
0.260853,0.244965,0.00446033,0.0,0.0,0.0,0.09342735647701908,0.0
0.259315,0.245262,0.00552142,0.0,0.0,0.0,0.09342735647701908,0.0
0.260796,0.246571,0.00583091,0.0,0.0,0.0,0.09342735647701908,0.0
0.260947,0.247285,0.00351357,0.0,0.0,0.0,0.09342735647701908,0.0
0.257843,0.247316,0.00555279,0.0,0.0,0.0,0.09342735647701908,0.0
0.253601,0.249333,0.00348926,0.0,0.0,0.0,0.09342735647701908,0.0
0.254811,0.25112,0.00352531,0.0,0.0,0.0,0.09342735647701908,0.0
0.254398,0.249,0.00447784,0.0,0.0,0.0,0.09342735647701908,0.0
0.25626,0.249217,0.00351446,0.0,0.0,0.0,0.09342735647701908,0.0
0.25358,0.253069,0.00347496,0.0,0.0,0.0,0.09342735647701908,0.0
0.253489,0.249265,0.00555214,0.0,0.0,0.0,0.09342735647701908,0.0
0.254446,0.253049,0.00435445,0.0,0.0,0.0,0.09342735647701908,0.0
0.254757,0.251123,0.00548585,0.0,0.0,0.0,0.09342735647701908,0.0
0.256178,0.253021,0.0053291,0.0,0.0,0.0,0.09342735647701908,0.0
0.254281,0.254483,0.00557205,0.0,0.0,0.0,0.09342735647701908,0.0
0.255048,0.253132,0.00616978,0.0,0.0,0.0,0.09342735647701908,0.0
0.256262,0.253062,0.0035234,0.0,0.0,0.0,0.09342735647701908,0.0
0.2548,0.255011,0.00347465,0.0,0.0,0.0,0.09342735647701908,0.0
0.256204,0.249145,0.00554961,0.0,0.0,0.0,0.09342735647701908,0.0
0.259393,0.249195,0.00352929,0.0,0.0,0.0,0.09342735647701908,0.0
0.257822,0.251124,0.00353611,0.0,0.0,0.0,0.09342735647701908,0.0
0.257767,0.249115,0.00433439,0.0,0.0,0.0,0.09342735647701908,0.0
0.260978,0.251137,0.00354529,0.0,0.0,0.0,0.09342735647701908,0.0
0.259409,0.253068,0.00354281,0.0,0.0,0.0,0.09342735647701908,0.0
0.260908,0.254987,0.00355056,0.0,0.0,0.0,0.09342735647701908,0.0
0.260988,0.249174,0.0042735,0.0,0.0,0.0,0.09342735647701908,0.0
0.259326,0.249107,0.00539787,0.0,0.0,0.0,0.09342735647701908,0.0
0.260914,0.249119,0.00611741,0.0,0.0,0.0,0.09342735647701908,0.0
0.257814,0.253059,0.00426095,0.0,0.0,0.0,0.09342735647701908,0.0
0.257749,0.251057,0.0054118,0.0,0.0,0.0,0.09342735647701908,0.0
0.257831,0.255011,0.00509086,0.0,0.0,0.0,0.09342735647701908,0.0
0.257804,0.253064,0.0059608,0.0,0.0,0.0,0.09342735647701908,0.0
0.257833,0.255005,0.00354421,0.0,0.0,0.0,0.09342735647701908,0.0
0.257849,0.249267,0.00614394,0.0,0.0,0.0,0.09342735647701908,0.0
0.254776,0.258903,0.00347685,0.0,0.0,0.0,0.09342735647701908,0.0
0.253647,0.26078,0.00370561,0.0,0.0,0.0,0.09342735647701908,0.0
0.254529,0.260857,0.00422668,0.0,0.0,0.0,0.09342735647701908,0.0
0.256248,0.260833,0.00353465,0.0,0.0,0.0,0.09342735647701908,0.0
0.25472,0.262758,0.00364896,0.0,0.0,0.0,0.09342735647701908,0.0
0.254516,0.256958,0.00426218,0.0,0.0,0.0,0.09342735647701908,0.0
0.254423,0.258879,0.0053062,0.0,0.0,0.0,0.09342735647701908,0.0
0.256179,0.25695,0.0051659,0.0,0.0,0.0,0.09342735647701908,0.0
0.25272,0.260846,0.00519663,0.0,0.0,0.0,0.09342735647701908,0.0
0.256261,0.256952,0.00354684,0.0,0.0,0.0,0.09342735647701908,0.0
0.256149,0.260843,0.00506491,0.0,0.0,0.0,0.09342735647701908,0.0
0.254435,0.26279,0.00512336,0.0,0.0,0.0,0.09342735647701908,0.0
0.25783,0.258882,0.00353079,0.0,0.0,0.0,0.09342735647701908,0.0
0.259305,0.260738,0.00350551,0.0,0.0,0.0,0.09342735647701908,0.0
0.257849,0.260842,0.0041724,0.0,0.0,0.0,0.09342735647701908,0.0
0.257766,0.26268,0.00358261,0.0,0.0,0.0,0.09342735647701908,0.0
0.259408,0.256934,0.00352737,0.0,0.0,0.0,0.09342735647701908,0.0
0.260974,0.258829,0.00341669,0.0,0.0,0.0,0.09342735647701908,0.0
0.257837,0.256952,0.00421696,0.0,0.0,0.0,0.09342735647701908,0.0
0.257834,0.256963,0.00590922,0.0,0.0,0.0,0.09342735647701908,0.0
0.260856,0.260775,0.00440149,0.0,0.0,0.0,0.09342735647701908,0.0
0.25945,0.260835,0.00507154,0.0,0.0,0.0,0.09342735647701908,0.0
0.260524,0.26273,0.00523385,0.0,0.0,0.0,0.09342735647701908,0.0
0.261443,0.261317,0.00566245,0.0,0.0,0.0,0.09342735647701908,0.0
0.257839,0.262792,0.004995,0.0,0.0,0.0,0.09342735647701908,0.0
0.255268,0.265798,0.00355925,0.0,0.0,0.0,0.09342735647701908,0.0
0.254517,0.264693,0.004342,0.0,0.0,0.0,0.09342735647701908,0.0
0.256287,0.264488,0.00354648,0.0,0.0,0.0,0.09342735647701908,0.0
0.252793,0.264762,0.00507115,0.0,0.0,0.0,0.09342735647701908,0.0
0.254317,0.267099,0.00479556,0.0,0.0,0.0,0.09342735647701908,0.0
0.256286,0.26884,0.00478514,0.0,0.0,0.0,0.09342735647701908,0.0
0.254493,0.268832,0.00590288,0.0,0.0,0.0,0.09342735647701908,0.0
0.256191,0.264797,0.00488461,0.0,0.0,0.0,0.09342735647701908,0.0
0.254548,0.264768,0.00587247,0.0,0.0,0.0,0.09342735647701908,0.0
0.25722,0.265829,0.00352998,0.0,0.0,0.0,0.09342735647701908,0.0
0.258206,0.265214,0.0038815,0.0,0.0,0.0,0.09342735647701908,0.0
0.259694,0.264806,0.00495598,0.0,0.0,0.0,0.09342735647701908,0.0
0.260747,0.264708,0.0060229,0.0,0.0,0.0,0.09342735647701908,0.0
0.25785,0.266721,0.00486085,0.0,0.0,0.0,0.09342735647701908,0.0
0.257808,0.268668,0.00564439,0.0,0.0,0.0,0.09342735647701908,0.0
0.257836,0.26476,0.00571928,0.0,0.0,0.0,0.09342735647701908,0.0
0.256394,0.253176,0.00656663,0.0,0.0,0.0,0.09342735647701908,0.0
0.259482,0.249393,0.00656421,0.0,0.0,0.0,0.09342735647701908,0.0
0.257907,0.251249,0.00655644,0.0,0.0,0.0,0.09342735647701908,0.0
0.258404,0.253835,0.00727846,0.0,0.0,0.0,0.09342735647701908,0.0
0.257541,0.254597,0.00673735,0.0,0.0,0.0,0.09342735647701908,0.0
0.260934,0.255481,0.00863517,0.0,0.0,0.0,0.09342735647701908,0.0
0.257694,0.260728,0.00767329,0.0,0.0,0.0,0.09342735647701908,0.0
0.25746,0.258489,0.00861159,0.0,0.0,0.0,0.09342735647701908,0.0
0.259263,0.260668,0.00853384,0.0,0.0,0.0,0.09342735647701908,0.0
0.257647,0.262613,0.00846595,0.0,0.0,0.0,0.09342735647701908,0.0
0.257318,0.260209,0.0094448,0.0,0.0,0.0,0.09342735647701908,0.0
0.257777,0.25886,0.00679331,0.0,0.0,0.0,0.09342735647701908,0.0
0.257841,0.256612,0.00763412,0.0,0.0,0.0,0.09342735647701908,0.0
0.259401,0.260806,0.00673024,0.0,0.0,0.0,0.09342735647701908,0.0
0.260965,0.260786,0.00754086,0.0,0.0,0.0,0.09342735647701908,0.0
0.261427,0.263246,0.00652864,0.0,0.0,0.0,0.09342735647701908,0.0
0.259335,0.256637,0.00858071,0.0,0.0,0.0,0.09342735647701908,0.0
0.260874,0.25876,0.00854412,0.0,0.0,0.0,0.09342735647701908,0.0
0.260901,0.257379,0.00929141,0.0,0.0,0.0,0.09342735647701908,0.0
0.260875,0.260679,0.00927436,0.0,0.0,0.0,0.09342735647701908,0.0
0.254751,0.26468,0.0075124,0.0,0.0,0.0,0.09342735647701908,0.0
0.253744,0.264806,0.00822713,0.0,0.0,0.0,0.09342735647701908,0.0
0.25478,0.266634,0.00824027,0.0,0.0,0.0,0.09342735647701908,0.0
0.256147,0.264618,0.00835653,0.0,0.0,0.0,0.09342735647701908,0.0
0.254592,0.264384,0.0089682,0.0,0.0,0.0,0.09342735647701908,0.0
0.253667,0.264689,0.00667148,0.0,0.0,0.0,0.09342735647701908,0.0
0.25474,0.266702,0.00660274,0.0,0.0,0.0,0.09342735647701908,0.0
0.253867,0.269326,0.00696826,0.0,0.0,0.0,0.09342735647701908,0.0
0.256066,0.268737,0.00637814,0.0,0.0,0.0,0.09342735647701908,0.0
0.253757,0.268427,0.00826892,0.0,0.0,0.0,0.09342735647701908,0.0
0.256231,0.26473,0.00662212,0.0,0.0,0.0,0.09342735647701908,0.0
0.256169,0.268636,0.00811499,0.0,0.0,0.0,0.09342735647701908,0.0
0.254766,0.268596,0.00895405,0.0,0.0,0.0,0.09342735647701908,0.0
0.257681,0.264567,0.00917693,0.0,0.0,0.0,0.09342735647701908,0.0
0.259387,0.2647,0.00666489,0.0,0.0,0.0,0.09342735647701908,0.0
0.260961,0.264682,0.00746495,0.0,0.0,0.0,0.09342735647701908,0.0
0.262284,0.264764,0.00660361,0.0,0.0,0.0,0.09342735647701908,0.0
0.257745,0.270642,0.00632842,0.0,0.0,0.0,0.09342735647701908,0.0
0.262605,0.268574,0.00804794,0.0,0.0,0.0,0.09342735647701908,0.0
0.262546,0.264671,0.00822388,0.0,0.0,0.0,0.09342735647701908,0.0
0.258883,0.260182,0.0103066,0.0,0.0,0.0,0.09342735647701908,0.0
0.257856,0.26132,0.0106544,0.0,0.0,0.0,0.09342735647701908,0.0
0.257635,0.262583,0.0100236,0.0,0.0,0.0,0.09342735647701908,0.0
0.260985,0.258686,0.00985118,0.0,0.0,0.0,0.09342735647701908,0.0
0.260964,0.260525,0.0107681,0.0,0.0,0.0,0.09342735647701908,0.0
0.26093,0.262272,0.0116475,0.0,0.0,0.0,0.09342735647701908,0.0
0.262513,0.261189,0.0115473,0.0,0.0,0.0,0.09342735647701908,0.0
0.260899,0.262621,0.00999254,0.0,0.0,0.0,0.09342735647701908,0.0
0.262512,0.260749,0.00990891,0.0,0.0,0.0,0.09342735647701908,0.0
0.257853,0.262482,0.0114459,0.0,0.0,0.0,0.09342735647701908,0.0
0.253883,0.265551,0.00949008,0.0,0.0,0.0,0.09342735647701908,0.0
0.254067,0.265949,0.0101572,0.0,0.0,0.0,0.09342735647701908,0.0
0.254956,0.264621,0.0106426,0.0,0.0,0.0,0.09342735647701908,0.0
0.256129,0.264577,0.00991036,0.0,0.0,0.0,0.09342735647701908,0.0
0.253738,0.268629,0.00974974,0.0,0.0,0.0,0.09342735647701908,0.0
0.254805,0.268559,0.0105375,0.0,0.0,0.0,0.09342735647701908,0.0
0.254651,0.266447,0.0112219,0.0,0.0,0.0,0.09342735647701908,0.0
0.256162,0.268475,0.0114073,0.0,0.0,0.0,0.09342735647701908,0.0
0.254613,0.270524,0.0112837,0.0,0.0,0.0,0.09342735647701908,0.0
0.254269,0.267994,0.0123818,0.0,0.0,0.0,0.09342735647701908,0.0
0.256213,0.268545,0.00977244,0.0,0.0,0.0,0.09342735647701908,0.0
0.254715,0.270563,0.00967771,0.0,0.0,0.0,0.09342735647701908,0.0
0.255968,0.264334,0.0113881,0.0,0.0,0.0,0.09342735647701908,0.0
0.259292,0.26455,0.00997329,0.0,0.0,0.0,0.09342735647701908,0.0
0.257712,0.266535,0.00986877,0.0,0.0,0.0,0.09342735647701908,0.0
0.257689,0.264558,0.0107064,0.0,0.0,0.0,0.09342735647701908,0.0
0.260919,0.264561,0.0106969,0.0,0.0,0.0,0.09342735647701908,0.0
0.259296,0.264504,0.011529,0.0,0.0,0.0,0.09342735647701908,0.0
0.262525,0.264522,0.0114885,0.0,0.0,0.0,0.09342735647701908,0.0
0.260914,0.26442,0.0123344,0.0,0.0,0.0,0.09342735647701908,0.0
0.257685,0.266476,0.0114873,0.0,0.0,0.0,0.09342735647701908,0.0
0.257633,0.26839,0.0122571,0.0,0.0,0.0,0.09342735647701908,0.0
0.25734,0.264205,0.0125048,0.0,0.0,0.0,0.09342735647701908,0.0
0.265821,0.26467,0.00818878,0.0,0.0,0.0,0.09342735647701908,0.0
0.267571,0.264711,0.00882331,0.0,0.0,0.0,0.09342735647701908,0.0
0.264069,0.264707,0.00759993,0.0,0.0,0.0,0.09342735647701908,0.0
0.264138,0.266623,0.00817712,0.0,0.0,0.0,0.09342735647701908,0.0
0.265645,0.268482,0.00810396,0.0,0.0,0.0,0.09342735647701908,0.0
0.264206,0.268577,0.00874824,0.0,0.0,0.0,0.09342735647701908,0.0
0.26416,0.264651,0.00895478,0.0,0.0,0.0,0.09342735647701908,0.0
0.267208,0.268488,0.00865464,0.0,0.0,0.0,0.09342735647701908,0.0
0.266919,0.259475,0.0098409,0.0,0.0,0.0,0.09342735647701908,0.0
0.265933,0.260674,0.00976071,0.0,0.0,0.0,0.09342735647701908,0.0
0.266755,0.260989,0.0105358,0.0,0.0,0.0,0.09342735647701908,0.0
0.267874,0.262642,0.00954853,0.0,0.0,0.0,0.09342735647701908,0.0
0.264935,0.257946,0.00953392,0.0,0.0,0.0,0.09342735647701908,0.0
0.264033,0.258666,0.00994442,0.0,0.0,0.0,0.09342735647701908,0.0
0.264082,0.260539,0.0107346,0.0,0.0,0.0,0.09342735647701908,0.0
0.265601,0.261356,0.011294,0.0,0.0,0.0,0.09342735647701908,0.0
0.264107,0.26231,0.0116387,0.0,0.0,0.0,0.09342735647701908,0.0
0.264191,0.262665,0.00980233,0.0,0.0,0.0,0.09342735647701908,0.0
0.26722,0.262437,0.0115024,0.0,0.0,0.0,0.09342735647701908,0.0
0.265856,0.264614,0.00961477,0.0,0.0,0.0,0.09342735647701908,0.0
0.267393,0.266602,0.00945987,0.0,0.0,0.0,0.09342735647701908,0.0
0.26748,0.264568,0.010425,0.0,0.0,0.0,0.09342735647701908,0.0
0.26842,0.264851,0.00973559,0.0,0.0,0.0,0.09342735647701908,0.0
0.265774,0.268566,0.00951236,0.0,0.0,0.0,0.09342735647701908,0.0
0.264164,0.264581,0.0106019,0.0,0.0,0.0,0.09342735647701908,0.0
0.265745,0.264544,0.0114324,0.0,0.0,0.0,0.09342735647701908,0.0
0.264139,0.264429,0.0123225,0.0,0.0,0.0,0.09342735647701908,0.0
0.26737,0.268548,0.0102793,0.0,0.0,0.0,0.09342735647701908,0.0
0.267348,0.26652,0.0113034,0.0,0.0,0.0,0.09342735647701908,0.0
0.268967,0.268486,0.0111444,0.0,0.0,0.0,0.09342735647701908,0.0
0.269066,0.268581,0.0094376,0.0,0.0,0.0,0.09342735647701908,0.0
0.267868,0.271078,0.00908224,0.0,0.0,0.0,0.09342735647701908,0.0
0.268895,0.2646,0.0112285,0.0,0.0,0.0,0.09342735647701908,0.0
0.267312,0.264178,0.0124237,0.0,0.0,0.0,0.09342735647701908,0.0
0.2703,0.268587,0.0104163,0.0,0.0,0.0,0.09342735647701908,0.0
0.270256,0.266739,0.0112016,0.0,0.0,0.0,0.09342735647701908,0.0
0.27114,0.269888,0.0106612,0.0,0.0,0.0,0.09342735647701908,0.0
0.27078,0.268117,0.01199,0.0,0.0,0.0,0.09342735647701908,0.0
0.25774,0.274462,0.00807334,0.0,0.0,0.0,0.09342735647701908,0.0
0.258879,0.276859,0.00770188,0.0,0.0,0.0,0.09342735647701908,0.0
0.257335,0.27683,0.00856855,0.0,0.0,0.0,0.09342735647701908,0.0
0.257755,0.272575,0.0071672,0.0,0.0,0.0,0.09342735647701908,0.0
0.260955,0.276509,0.00712048,0.0,0.0,0.0,0.09342735647701908,0.0
0.260953,0.274472,0.0079019,0.0,0.0,0.0,0.09342735647701908,0.0
0.260962,0.278485,0.0080671,0.0,0.0,0.0,0.09342735647701908,0.0
0.260881,0.276467,0.00864103,0.0,0.0,0.0,0.09342735647701908,0.0
0.26101,0.279644,0.0088943,0.0,0.0,0.0,0.09342735647701908,0.0
0.25432,0.274351,0.00957414,0.0,0.0,0.0,0.09342735647701908,0.0
0.255754,0.27677,0.00953124,0.0,0.0,0.0,0.09342735647701908,0.0
0.2537,0.272282,0.0097559,0.0,0.0,0.0,0.09342735647701908,0.0
0.254686,0.272515,0.0104303,0.0,0.0,0.0,0.09342735647701908,0.0
0.254322,0.274857,0.0111701,0.0,0.0,0.0,0.09342735647701908,0.0
0.256174,0.272496,0.0112246,0.0,0.0,0.0,0.09342735647701908,0.0
0.256111,0.272542,0.00960742,0.0,0.0,0.0,0.09342735647701908,0.0
0.255617,0.276997,0.0109039,0.0,0.0,0.0,0.09342735647701908,0.0
0.257648,0.274516,0.00954843,0.0,0.0,0.0,0.09342735647701908,0.0
0.259236,0.276472,0.00948769,0.0,0.0,0.0,0.09342735647701908,0.0
0.25754,0.276526,0.0102753,0.0,0.0,0.0,0.09342735647701908,0.0
0.257828,0.278507,0.00965955,0.0,0.0,0.0,0.09342735647701908,0.0
0.257599,0.274528,0.0111132,0.0,0.0,0.0,0.09342735647701908,0.0
0.259157,0.276504,0.0110485,0.0,0.0,0.0,0.09342735647701908,0.0
0.260782,0.27847,0.0109536,0.0,0.0,0.0,0.09342735647701908,0.0
0.26084,0.278412,0.00945477,0.0,0.0,0.0,0.09342735647701908,0.0
0.257561,0.278453,0.011049,0.0,0.0,0.0,0.09342735647701908,0.0
0.257565,0.276486,0.0118979,0.0,0.0,0.0,0.09342735647701908,0.0
0.259356,0.279785,0.00954649,0.0,0.0,0.0,0.09342735647701908,0.0
0.257854,0.279711,0.0104137,0.0,0.0,0.0,0.09342735647701908,0.0
0.261481,0.281513,0.00966634,0.0,0.0,0.0,0.09342735647701908,0.0
0.260458,0.28081,0.0100297,0.0,0.0,0.0,0.09342735647701908,0.0
0.258777,0.280971,0.0107255,0.0,0.0,0.0,0.09342735647701908,0.0
0.262409,0.2804,0.0109135,0.0,0.0,0.0,0.09342735647701908,0.0
0.260748,0.280443,0.0117488,0.0,0.0,0.0,0.09342735647701908,0.0
0.262486,0.280782,0.00908732,0.0,0.0,0.0,0.09342735647701908,0.0
0.25734,0.280676,0.0118657,0.0,0.0,0.0,0.09342735647701908,0.0
0.264021,0.279692,0.0085943,0.0,0.0,0.0,0.09342735647701908,0.0
0.26776,0.274411,0.00907282,0.0,0.0,0.0,0.09342735647701908,0.0
0.265735,0.276366,0.00941828,0.0,0.0,0.0,0.09342735647701908,0.0
0.267249,0.276345,0.0103086,0.0,0.0,0.0,0.09342735647701908,0.0
0.26882,0.276301,0.0095721,0.0,0.0,0.0,0.09342735647701908,0.0
0.26711,0.27817,0.00950119,0.0,0.0,0.0,0.09342735647701908,0.0
0.265776,0.272458,0.00942821,0.0,0.0,0.0,0.09342735647701908,0.0
0.267376,0.272458,0.0101424,0.0,0.0,0.0,0.09342735647701908,0.0
0.26888,0.272416,0.011075,0.0,0.0,0.0,0.09342735647701908,0.0
0.268828,0.272482,0.00956387,0.0,0.0,0.0,0.09342735647701908,0.0
0.264117,0.27838,0.00938028,0.0,0.0,0.0,0.09342735647701908,0.0
0.268814,0.276337,0.0110694,0.0,0.0,0.0,0.09342735647701908,0.0
0.270184,0.276216,0.0105167,0.0,0.0,0.0,0.09342735647701908,0.0
0.270412,0.272479,0.0105789,0.0,0.0,0.0,0.09342735647701908,0.0
0.270373,0.274371,0.011202,0.0,0.0,0.0,0.09342735647701908,0.0
0.270482,0.272386,0.0118485,0.0,0.0,0.0,0.09342735647701908,0.0
0.271268,0.276206,0.0114335,0.0,0.0,0.0,0.09342735647701908,0.0
0.27063,0.278282,0.0109385,0.0,0.0,0.0,0.09342735647701908,0.0
0.270402,0.276316,0.0118317,0.0,0.0,0.0,0.09342735647701908,0.0
0.2655,0.28,0.00951512,0.0,0.0,0.0,0.09342735647701908,0.0
0.267667,0.280717,0.00995437,0.0,0.0,0.0,0.09342735647701908,0.0
0.268174,0.279455,0.00968573,0.0,0.0,0.0,0.09342735647701908,0.0
0.26407,0.280408,0.0100752,0.0,0.0,0.0,0.09342735647701908,0.0
0.26723,0.282256,0.0109595,0.0,0.0,0.0,0.09342735647701908,0.0
0.268534,0.28385,0.0113013,0.0,0.0,0.0,0.09342735647701908,0.0
0.2672,0.284224,0.0117238,0.0,0.0,0.0,0.09342735647701908,0.0
